document_id,shipment_id,sku,document_family,file_name,version,uploaded_at,issued_at,issuer_name,supersedes_document_id,extraction_status,file_present
DOC-0001524,SHP-000244,EU-APP-0062,Tariff Query Snapshot,SHP-000244_EU-APP-0062_tariff_query.pdf,1,2026-08-09,2026-04-14,Access2Markets export,,COMPLETE,Yes
DOC-0001525,SHP-000245,,Commercial Invoice,SHP-000245_invoice_v1.pdf,1,2026-11-02,2026-11-02,Silverline Garments LLP,,COMPLETE,Yes
DOC-0001526,SHP-000245,,Packing List,SHP-000245_packing_list.pdf,1,2026-11-02,2026-11-02,Silverline Garments LLP,,COMPLETE,Yes
DOC-0001527,SHP-000245,,Transport Document,SHP-000245_transport.pdf,1,2026-11-02,2026-11-02,BlueWave Logistics,,COMPLETE,Yes
DOC-0001528,SHP-000245,EU-APP-0073,Label Artwork,EU-APP-0073_FR_label_v2.pdf,1,2026-02-15,2026-02-15,Silverline Garments LLP,,COMPLETE,Yes
DOC-0001529,SHP-000245,EU-APP-0073,Fibre Declaration,MAT-2536_declaration.pdf,1,2026-11-02,2025-02-15,,,COMPLETE,Yes
DOC-0001530,SHP-000245,EU-APP-0073,Classification Memo,SHP-000245_EU-APP-0073_classification.pdf,1,2026-11-02,2026-11-02,Customs broker,,COMPLETE,Yes
DOC-0001531,SHP-000245,EU-APP-0014,Fibre Declaration,MAT-6559_declaration.pdf,1,2026-11-02,2025-09-07,A. Sharma,,COMPLETE,Yes
DOC-0001532,SHP-000245,EU-APP-0014,Classification Memo,SHP-000245_EU-APP-0014_classification.pdf,1,2026-11-02,2026-11-02,Exporter classification team,,COMPLETE,Yes
DOC-0001533,SHP-000245,EU-APP-0014,Tariff Query Snapshot,SHP-000245_EU-APP-0014_tariff_query.pdf,1,2026-11-02,2026-07-06,Access2Markets export,,COMPLETE,Yes
DOC-0001534,SHP-000246,,Commercial Invoice,SHP-000246_invoice_v1.pdf,1,2026-11-02,2026-11-02,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001535,SHP-000246,,Packing List,SHP-000246_packing_list.pdf,1,2026-11-02,2026-11-02,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001536,SHP-000246,EU-APP-0072,Fibre Declaration,MAT-8125_declaration.pdf,1,2026-11-02,2024-06-29,A. Sharma,,COMPLETE,Yes
DOC-0001537,SHP-000246,EU-APP-0072,Classification Memo,SHP-000246_EU-APP-0072_classification.pdf,1,2026-11-02,2026-11-02,Customs broker,,COMPLETE,Yes
DOC-0001538,SHP-000246,EU-APP-0072,Tariff Query Snapshot,SHP-000246_EU-APP-0072_tariff_query.pdf,1,2026-11-02,2026-08-09,Access2Markets export,,COMPLETE,Yes
DOC-0001539,SHP-000246,EU-APP-0024,Fibre Declaration,MAT-8125_declaration.pdf,1,2026-11-02,2024-06-29,A. Sharma,,COMPLETE,Yes
DOC-0001540,SHP-000246,EU-APP-0024,Classification Memo,SHP-000246_EU-APP-0024_classification.pdf,1,2026-11-02,2026-11-02,Exporter classification team,,COMPLETE,Yes
DOC-0001541,SHP-000246,EU-APP-0024,Tariff Query Snapshot,SHP-000246_EU-APP-0024_tariff_query.pdf,1,2026-11-02,2026-10-18,Access2Markets export,,COMPLETE,Yes
DOC-0001542,SHP-000247,,Commercial Invoice,SHP-000247_invoice_v1.pdf,1,2026-09-26,2026-09-26,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001543,SHP-000247,,Packing List,SHP-000247_packing_list.pdf,1,2026-09-26,2026-09-26,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001544,SHP-000247,EU-APP-0069,Fibre Declaration,MAT-4540_declaration.pdf,1,2026-09-26,2026-02-25,A. Sharma,,COMPLETE,Yes
DOC-0001545,SHP-000247,EU-APP-0069,Classification Memo,SHP-000247_EU-APP-0069_classification.pdf,1,2026-09-26,2026-09-26,Customs broker,,COMPLETE,Yes
DOC-0001546,SHP-000247,EU-APP-0069,Tariff Query Snapshot,SHP-000247_EU-APP-0069_tariff_query.pdf,1,2026-09-26,2026-08-05,Access2Markets export,,COMPLETE,Yes
DOC-0001547,SHP-000248,,Commercial Invoice,SHP-000248_invoice_v1.pdf,1,2026-10-08,2026-10-08,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001548,SHP-000248,,Packing List,SHP-000248_packing_list.pdf,1,2026-10-08,2026-10-08,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001549,SHP-000248,EU-APP-0036,Fibre Declaration,MAT-6276_declaration.pdf,1,2026-10-08,2024-07-14,,,COMPLETE,Yes
DOC-0001550,SHP-000248,EU-APP-0036,Classification Memo,SHP-000248_EU-APP-0036_classification.pdf,1,2026-10-08,2026-10-08,Exporter classification team,,COMPLETE,Yes
DOC-0001551,SHP-000248,EU-APP-0036,Tariff Query Snapshot,SHP-000248_EU-APP-0036_tariff_query.pdf,1,2026-10-08,2026-07-07,Access2Markets export,,COMPLETE,Yes
DOC-0001552,SHP-000248,EU-APP-0080,Label Artwork,EU-APP-0080_FR_label_v1.pdf,4,2025-10-29,2025-10-29,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001553,SHP-000248,EU-APP-0080,Fibre Declaration,MAT-7395_declaration.pdf,1,2026-10-08,2025-07-09,Quality Manager,,COMPLETE,Yes
DOC-0001554,SHP-000248,EU-APP-0080,Classification Memo,SHP-000248_EU-APP-0080_classification.pdf,1,2026-10-08,2026-10-08,Exporter classification team,,COMPLETE,Yes
DOC-0001555,SHP-000248,EU-APP-0080,Tariff Query Snapshot,SHP-000248_EU-APP-0080_tariff_query.pdf,1,2026-10-08,2026-08-15,Access2Markets export,,COMPLETE,Yes
DOC-0001556,SHP-000249,,Packing List,SHP-000249_packing_list.pdf,1,2026-12-02,2026-12-02,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0001557,SHP-000249,,Transport Document,SHP-000249_transport.pdf,1,2026-12-02,2026-12-02,OceanBridge Logistics,,COMPLETE,Yes
DOC-0001558,SHP-000249,EU-APP-0047,Fibre Declaration,MAT-1694_declaration.pdf,1,2026-12-02,2025-05-24,Quality Manager,,COMPLETE,Yes
DOC-0001559,SHP-000249,EU-APP-0047,Classification Memo,SHP-000249_EU-APP-0047_classification.pdf,1,2026-12-02,2026-12-02,Exporter classification team,,COMPLETE,Yes
DOC-0001560,SHP-000249,EU-APP-0047,Tariff Query Snapshot,SHP-000249_EU-APP-0047_tariff_query.pdf,1,2026-12-02,2026-11-12,Access2Markets export,,COMPLETE,Yes
DOC-0001561,SHP-000250,,Commercial Invoice,SHP-000250_invoice_v1.pdf,1,2026-09-05,2026-09-05,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0001562,SHP-000250,,Packing List,SHP-000250_packing_list.pdf,1,2026-09-05,2026-09-05,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0001563,SHP-000250,EU-APP-0047,Label Artwork,EU-APP-0047_IT_label_v4.pdf,2,2025-12-27,2025-12-27,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0001564,SHP-000250,EU-APP-0047,Fibre Declaration,MAT-2735_declaration.pdf,1,2026-09-05,2024-10-16,M. Kumar,,COMPLETE,Yes
DOC-0001565,SHP-000250,EU-APP-0047,Classification Memo,SHP-000250_EU-APP-0047_classification.pdf,1,2026-09-05,2026-09-05,Exporter classification team,,COMPLETE,Yes
DOC-0001566,SHP-000251,,Commercial Invoice,SHP-000251_invoice_v1.pdf,1,2026-11-27,2026-11-27,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001567,SHP-000251,,Packing List,SHP-000251_packing_list.pdf,1,2026-11-27,2026-11-27,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001568,SHP-000251,EU-APP-0049,Label Artwork,EU-APP-0049_ES_label_v1.pdf,4,2026-02-17,2026-02-17,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001569,SHP-000251,EU-APP-0049,Fibre Declaration,MAT-7842_declaration.pdf,1,2026-11-27,2024-05-17,A. Sharma,,COMPLETE,Yes
DOC-0001570,SHP-000251,EU-APP-0049,Classification Memo,SHP-000251_EU-APP-0049_classification.pdf,1,2026-11-27,2026-11-27,Exporter classification team,,COMPLETE,Yes
DOC-0001571,SHP-000252,,Commercial Invoice,SHP-000252_invoice_v1.pdf,1,2026-09-07,2026-09-07,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0001572,SHP-000252,,Packing List,SHP-000252_packing_list.pdf,1,2026-09-07,2026-09-07,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0001573,SHP-000252,EU-APP-0074,Fibre Declaration,MAT-4019_declaration.pdf,1,2026-09-07,2024-12-03,M. Kumar,,COMPLETE,Yes
DOC-0001574,SHP-000252,EU-APP-0074,Classification Memo,SHP-000252_EU-APP-0074_classification.pdf,1,2026-09-07,2026-09-07,Exporter classification team,,COMPLETE,Yes
DOC-0001575,SHP-000253,,Commercial Invoice,SHP-000253_invoice_v1.pdf,1,2026-08-15,2026-08-15,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001576,SHP-000253,,Packing List,SHP-000253_packing_list.pdf,1,2026-08-15,2026-08-15,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001577,SHP-000253,EU-APP-0036,Label Artwork,EU-APP-0036_DE_label_v3.pdf,2,2026-01-11,2026-01-11,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001578,SHP-000253,EU-APP-0036,Fibre Declaration,MAT-4466_declaration.pdf,1,2026-08-15,2024-03-09,Quality Manager,,COMPLETE,Yes
DOC-0001579,SHP-000253,EU-APP-0036,Classification Memo,SHP-000253_EU-APP-0036_classification.pdf,1,2026-08-15,2026-08-15,Customs broker,,COMPLETE,Yes
DOC-0001580,SHP-000253,EU-APP-0036,Tariff Query Snapshot,SHP-000253_EU-APP-0036_tariff_query.pdf,1,2026-08-15,2026-07-03,Access2Markets export,,COMPLETE,Yes
DOC-0001581,SHP-000254,,Commercial Invoice,SHP-000254_invoice_v1.pdf,1,2026-11-05,2026-11-05,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001582,SHP-000254,,Packing List,SHP-000254_packing_list.pdf,1,2026-11-05,2026-11-05,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001583,SHP-000254,EU-APP-0036,Fibre Declaration,MAT-6428_declaration.pdf,1,2026-11-05,2026-02-19,Quality Manager,,COMPLETE,Yes
DOC-0001584,SHP-000254,EU-APP-0036,Classification Memo,SHP-000254_EU-APP-0036_classification.pdf,1,2026-11-05,2026-11-05,Customs broker,,COMPLETE,Yes
DOC-0001585,SHP-000254,EU-APP-0036,Tariff Query Snapshot,SHP-000254_EU-APP-0036_tariff_query.pdf,1,2026-11-05,2026-10-28,Access2Markets export,,COMPLETE,Yes
DOC-0001586,SHP-000255,,Commercial Invoice,SHP-000255_invoice_v1.pdf,1,2026-08-31,2026-08-31,Lotus Garments LLP,,COMPLETE,Yes
DOC-0001587,SHP-000255,,Packing List,SHP-000255_packing_list.pdf,1,2026-08-31,2026-08-31,Lotus Garments LLP,,COMPLETE,Yes
DOC-0001588,SHP-000255,EU-APP-0033,Fibre Declaration,MAT-2938_declaration.pdf,1,2026-08-31,2025-06-06,Quality Manager,,COMPLETE,Yes
DOC-0001589,SHP-000255,EU-APP-0033,Tariff Query Snapshot,SHP-000255_EU-APP-0033_tariff_query.pdf,1,2026-08-31,2026-05-14,Access2Markets export,,COMPLETE,Yes
DOC-0001590,SHP-000256,,Commercial Invoice,SHP-000256_invoice_v1.pdf,1,2026-08-24,2026-08-24,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0001591,SHP-000256,,Packing List,SHP-000256_packing_list.pdf,1,2026-08-24,2026-08-24,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0001592,SHP-000256,EU-APP-0077,Fibre Declaration,MAT-9576_declaration.pdf,1,2026-08-24,2025-03-22,A. Sharma,,COMPLETE,Yes
DOC-0001593,SHP-000256,EU-APP-0077,Classification Memo,SHP-000256_EU-APP-0077_classification.pdf,1,2026-08-24,2026-08-24,Exporter classification team,,COMPLETE,Yes
DOC-0001594,SHP-000256,EU-APP-0077,Tariff Query Snapshot,SHP-000256_EU-APP-0077_tariff_query.pdf,1,2026-08-24,2026-06-15,Access2Markets export,,COMPLETE,Yes
DOC-0001595,SHP-000257,,Commercial Invoice,SHP-000257_invoice_v1.pdf,1,2026-08-06,2026-08-06,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001596,SHP-000257,,Packing List,SHP-000257_packing_list.pdf,1,2026-08-06,2026-08-06,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001597,SHP-000257,EU-APP-0049,Fibre Declaration,MAT-7842_declaration.pdf,1,2026-08-06,2024-05-17,A. Sharma,,COMPLETE,Yes
DOC-0001598,SHP-000257,EU-APP-0049,Classification Memo,SHP-000257_EU-APP-0049_classification.pdf,1,2026-08-06,2026-08-06,Exporter classification team,,COMPLETE,Yes
DOC-0001599,SHP-000257,EU-APP-0049,Tariff Query Snapshot,SHP-000257_EU-APP-0049_tariff_query.pdf,1,2026-08-06,2026-05-26,Access2Markets export,,COMPLETE,Yes
DOC-0001600,SHP-000258,,Commercial Invoice,SHP-000258_invoice_v1.pdf,1,2026-12-01,2026-12-01,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001601,SHP-000258,,Packing List,SHP-000258_packing_list.pdf,1,2026-12-01,2026-12-01,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001602,SHP-000258,,Transport Document,SHP-000258_transport.pdf,1,2026-12-01,2026-12-01,OceanBridge Logistics,,COMPLETE,Yes
DOC-0001603,SHP-000258,EU-APP-0042,Label Artwork,EU-APP-0042_NL_label_v4.pdf,1,2026-03-10,2026-03-10,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001604,SHP-000258,EU-APP-0042,Fibre Declaration,MAT-9665_declaration.pdf,1,2026-12-01,2026-01-30,M. Kumar,,COMPLETE,Yes
DOC-0001605,SHP-000258,EU-APP-0042,Classification Memo,SHP-000258_EU-APP-0042_classification.pdf,1,2026-12-01,2026-12-01,Exporter classification team,,COMPLETE,Yes
DOC-0001606,SHP-000258,EU-APP-0042,Tariff Query Snapshot,SHP-000258_EU-APP-0042_tariff_query.pdf,1,2026-12-01,2026-09-16,Access2Markets export,,COMPLETE,Yes
DOC-0001607,SHP-000259,,Commercial Invoice,SHP-000259_invoice_v1.pdf,1,2026-09-10,2026-09-10,Lotus Garments LLP,,COMPLETE,Yes
DOC-0001608,SHP-000259,,Packing List,SHP-000259_packing_list.pdf,1,2026-09-10,2026-09-10,Lotus Garments LLP,,COMPLETE,Yes
DOC-0001609,SHP-000259,EU-APP-0044,Fibre Declaration,MAT-9665_declaration.pdf,1,2026-09-10,2026-01-30,M. Kumar,,COMPLETE,Yes
DOC-0001610,SHP-000259,EU-APP-0044,Classification Memo,SHP-000259_EU-APP-0044_classification.pdf,1,2026-09-10,2026-09-10,Customs broker,,COMPLETE,Yes
DOC-0001611,SHP-000259,EU-APP-0044,Tariff Query Snapshot,SHP-000259_EU-APP-0044_tariff_query.pdf,1,2026-09-10,2026-06-18,Access2Markets export,,COMPLETE,Yes
DOC-0001612,SHP-000260,,Commercial Invoice,SHP-000260_invoice_v1.pdf,1,2026-07-20,2026-07-20,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001613,SHP-000260,,Packing List,SHP-000260_packing_list.pdf,1,2026-07-20,2026-07-20,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001614,SHP-000260,,Transport Document,SHP-000260_transport.pdf,1,2026-07-20,2026-07-20,OceanBridge Logistics,,COMPLETE,Yes
DOC-0001615,SHP-000260,EU-APP-0031,Label Artwork,EU-APP-0031_NL_label_v1.pdf,3,2025-12-05,2025-12-05,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001616,SHP-000260,EU-APP-0031,Fibre Declaration,MAT-3306_declaration.pdf,1,2026-07-20,2024-06-07,A. Sharma,,COMPLETE,Yes
DOC-0001617,SHP-000260,EU-APP-0035,Label Artwork,EU-APP-0035_NL_label_v4.pdf,2,2026-03-21,2026-03-21,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001618,SHP-000260,EU-APP-0035,Fibre Declaration,MAT-5766_declaration.pdf,1,2026-07-20,2026-01-30,M. Kumar,,COMPLETE,Yes
DOC-0001619,SHP-000260,EU-APP-0035,Classification Memo,SHP-000260_EU-APP-0035_classification.pdf,1,2026-07-20,2026-07-20,Customs broker,,COMPLETE,Yes
DOC-0001620,SHP-000260,EU-APP-0035,Tariff Query Snapshot,SHP-000260_EU-APP-0035_tariff_query.pdf,1,2026-07-20,2026-05-01,Access2Markets export,,COMPLETE,Yes
DOC-0001621,SHP-000260,EU-APP-0005,Fibre Declaration,MAT-9101_declaration.pdf,1,2026-07-20,2025-11-19,,,COMPLETE,Yes
DOC-0001622,SHP-000260,EU-APP-0005,Classification Memo,SHP-000260_EU-APP-0005_classification.pdf,1,2026-07-20,2026-07-20,Customs broker,,COMPLETE,Yes
DOC-0001623,SHP-000260,EU-APP-0005,Tariff Query Snapshot,SHP-000260_EU-APP-0005_tariff_query.pdf,1,2026-07-20,2026-04-11,Access2Markets export,,COMPLETE,Yes
DOC-0001624,SHP-000261,,Commercial Invoice,SHP-000261_invoice_v1.pdf,1,2026-07-15,2026-07-15,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001625,SHP-000261,,Packing List,SHP-000261_packing_list.pdf,1,2026-07-15,2026-07-15,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001626,SHP-000261,EU-APP-0004,Fibre Declaration,MAT-6559_declaration.pdf,1,2026-07-15,2025-09-07,A. Sharma,,COMPLETE,Yes
DOC-0001627,SHP-000262,,Commercial Invoice,SHP-000262_invoice_v1.pdf,1,2026-07-23,2026-07-23,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001628,SHP-000262,,Packing List,SHP-000262_packing_list.pdf,1,2026-07-23,2026-07-23,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001629,SHP-000262,EU-APP-0077,Fibre Declaration,MAT-9576_declaration.pdf,1,2026-07-23,2025-03-22,A. Sharma,,COMPLETE,Yes
DOC-0001630,SHP-000262,EU-APP-0077,Classification Memo,SHP-000262_EU-APP-0077_classification.pdf,1,2026-07-23,2026-07-23,Exporter classification team,,COMPLETE,Yes
DOC-0001631,SHP-000263,,Commercial Invoice,SHP-000263_invoice_v1.pdf,1,2026-07-01,2026-07-01,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001632,SHP-000263,,Packing List,SHP-000263_packing_list.pdf,1,2026-07-01,2026-07-01,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001633,SHP-000263,EU-APP-0039,Label Artwork,EU-APP-0039_NL_label_v2.pdf,4,2026-05-24,2026-05-24,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001634,SHP-000263,EU-APP-0039,Fibre Declaration,MAT-4280_declaration.pdf,1,2026-07-01,2024-11-05,,,COMPLETE,Yes
DOC-0001635,SHP-000263,EU-APP-0039,Classification Memo,SHP-000263_EU-APP-0039_classification.pdf,1,2026-07-01,2026-07-01,Exporter classification team,,COMPLETE,Yes
DOC-0001636,SHP-000263,EU-APP-0039,Tariff Query Snapshot,SHP-000263_EU-APP-0039_tariff_query.pdf,1,2026-07-01,2026-05-30,Access2Markets export,,COMPLETE,Yes
DOC-0001637,SHP-000264,,Commercial Invoice,SHP-000264_invoice_v1.pdf,1,2026-07-09,2026-07-09,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001638,SHP-000264,,Packing List,SHP-000264_packing_list.pdf,1,2026-07-09,2026-07-09,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001639,SHP-000264,,Transport Document,SHP-000264_transport.pdf,1,2026-07-09,2026-07-09,BlueWave Logistics,,COMPLETE,Yes
DOC-0001640,SHP-000264,EU-APP-0046,Label Artwork,EU-APP-0046_DE_label_v4.pdf,1,2026-03-30,2026-03-30,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001641,SHP-000264,EU-APP-0046,Fibre Declaration,MAT-7441_declaration.pdf,1,2026-07-09,2025-02-04,Quality Manager,,COMPLETE,Yes
DOC-0001642,SHP-000264,EU-APP-0046,Tariff Query Snapshot,SHP-000264_EU-APP-0046_tariff_query.pdf,1,2026-07-09,2026-06-18,Access2Markets export,,COMPLETE,Yes
DOC-0001643,SHP-000264,EU-APP-0038,Fibre Declaration,MAT-9812_declaration.pdf,1,2026-07-09,2024-11-19,M. Kumar,,COMPLETE,Yes
DOC-0001644,SHP-000264,EU-APP-0038,Classification Memo,SHP-000264_EU-APP-0038_classification.pdf,1,2026-07-09,2026-07-09,Exporter classification team,,COMPLETE,Yes
DOC-0001645,SHP-000264,EU-APP-0038,Tariff Query Snapshot,SHP-000264_EU-APP-0038_tariff_query.pdf,1,2026-07-09,2026-04-25,Access2Markets export,,COMPLETE,Yes
DOC-0001646,SHP-000265,,Commercial Invoice,SHP-000265_invoice_v1.pdf,1,2026-10-02,2026-10-02,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0001647,SHP-000265,,Packing List,SHP-000265_packing_list.pdf,1,2026-10-02,2026-10-02,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0001648,SHP-000265,EU-APP-0009,Fibre Declaration,MAT-4504_declaration.pdf,1,2026-10-02,2024-04-14,A. Sharma,,COMPLETE,Yes
DOC-0001649,SHP-000266,,Commercial Invoice,SHP-000266_invoice_v1.pdf,1,2026-07-20,2026-07-20,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001650,SHP-000266,,Packing List,SHP-000266_packing_list.pdf,1,2026-07-20,2026-07-20,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001651,SHP-000266,EU-APP-0069,Fibre Declaration,MAT-4939_declaration.pdf,1,2026-07-20,2024-12-11,M. Kumar,,COMPLETE,Yes
DOC-0001652,SHP-000266,EU-APP-0069,Tariff Query Snapshot,SHP-000266_EU-APP-0069_tariff_query.pdf,1,2026-07-20,2026-05-02,Access2Markets export,,COMPLETE,Yes
DOC-0001653,SHP-000267,,Packing List,SHP-000267_packing_list.pdf,1,2026-07-28,2026-07-28,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0001654,SHP-000267,,Transport Document,SHP-000267_transport.pdf,1,2026-07-28,2026-07-28,BlueWave Logistics,,COMPLETE,Yes
DOC-0001655,SHP-000267,EU-APP-0008,Fibre Declaration,MAT-6486_declaration.pdf,1,2026-07-28,2024-09-20,Quality Manager,,COMPLETE,Yes
DOC-0001656,SHP-000267,EU-APP-0008,Classification Memo,SHP-000267_EU-APP-0008_classification.pdf,1,2026-07-28,2026-07-28,Customs broker,,COMPLETE,Yes
DOC-0001657,SHP-000267,EU-APP-0008,Tariff Query Snapshot,SHP-000267_EU-APP-0008_tariff_query.pdf,1,2026-07-28,2026-06-11,Access2Markets export,,COMPLETE,Yes
DOC-0001658,SHP-000267,EU-APP-0048,Fibre Declaration,MAT-4757_declaration.pdf,1,2026-07-28,2024-02-03,A. Sharma,,COMPLETE,Yes
DOC-0001659,SHP-000267,EU-APP-0048,Classification Memo,SHP-000267_EU-APP-0048_classification.pdf,1,2026-07-28,2026-07-28,Customs broker,,COMPLETE,Yes
DOC-0001660,SHP-000267,EU-APP-0048,Tariff Query Snapshot,SHP-000267_EU-APP-0048_tariff_query.pdf,1,2026-07-28,2026-07-13,Access2Markets export,,COMPLETE,Yes
DOC-0001661,SHP-000268,,Commercial Invoice,SHP-000268_invoice_v1.pdf,1,2026-11-07,2026-11-07,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001662,SHP-000268,,Packing List,SHP-000268_packing_list.pdf,1,2026-11-07,2026-11-07,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001663,SHP-000268,EU-APP-0032,Fibre Declaration,MAT-6203_declaration.pdf,1,2026-11-07,2025-10-07,A. Sharma,,COMPLETE,Yes
DOC-0001664,SHP-000268,EU-APP-0032,Classification Memo,SHP-000268_EU-APP-0032_classification.pdf,1,2026-11-07,2026-11-07,Customs broker,,COMPLETE,Yes
DOC-0001665,SHP-000269,,Commercial Invoice,SHP-000269_invoice_v1.pdf,1,2026-09-04,2026-09-04,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001666,SHP-000269,,Packing List,SHP-000269_packing_list.pdf,1,2026-09-04,2026-09-04,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001667,SHP-000269,EU-APP-0079,Fibre Declaration,MAT-8632_declaration.pdf,1,2026-09-04,2025-12-07,M. Kumar,,COMPLETE,Yes
DOC-0001668,SHP-000270,,Commercial Invoice,SHP-000270_invoice_v1.pdf,1,2026-12-06,2026-12-06,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001669,SHP-000270,,Packing List,SHP-000270_packing_list.pdf,1,2026-12-06,2026-12-06,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001670,SHP-000270,,Transport Document,SHP-000270_transport.pdf,1,2026-12-06,2026-12-06,OceanBridge Logistics,,COMPLETE,Yes
DOC-0001671,SHP-000270,EU-APP-0057,Label Artwork,EU-APP-0057_IT_label_v2.pdf,1,2026-01-26,2026-01-26,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001672,SHP-000270,EU-APP-0057,Fibre Declaration,MAT-3894_declaration.pdf,1,2026-12-06,2025-04-09,Quality Manager,,COMPLETE,Yes
DOC-0001673,SHP-000270,EU-APP-0057,Classification Memo,SHP-000270_EU-APP-0057_classification.pdf,1,2026-12-06,2026-12-06,Exporter classification team,,COMPLETE,Yes
DOC-0001674,SHP-000270,EU-APP-0057,Tariff Query Snapshot,SHP-000270_EU-APP-0057_tariff_query.pdf,1,2026-12-06,2026-08-29,Access2Markets export,,COMPLETE,Yes
DOC-0001675,SHP-000271,,Commercial Invoice,SHP-000271_invoice_v1.pdf,1,2026-12-07,2026-12-07,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001676,SHP-000271,,Packing List,SHP-000271_packing_list.pdf,1,2026-12-07,2026-12-07,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001677,SHP-000271,EU-APP-0036,Fibre Declaration,MAT-6486_declaration.pdf,1,2026-12-07,2024-09-20,Quality Manager,,COMPLETE,Yes
DOC-0001678,SHP-000271,EU-APP-0036,Classification Memo,SHP-000271_EU-APP-0036_classification.pdf,1,2026-12-07,2026-12-07,Exporter classification team,,COMPLETE,Yes
DOC-0001679,SHP-000271,EU-APP-0036,Tariff Query Snapshot,SHP-000271_EU-APP-0036_tariff_query.pdf,1,2026-12-07,2026-09-19,Access2Markets export,,COMPLETE,Yes
DOC-0001680,SHP-000271,EU-APP-0015,Fibre Declaration,MAT-5904_declaration.pdf,1,2026-12-07,2024-11-05,M. Kumar,,COMPLETE,Yes
DOC-0001681,SHP-000271,EU-APP-0015,Classification Memo,SHP-000271_EU-APP-0015_classification.pdf,1,2026-12-07,2026-12-07,Exporter classification team,,COMPLETE,Yes
DOC-0001682,SHP-000271,EU-APP-0015,Tariff Query Snapshot,SHP-000271_EU-APP-0015_tariff_query.pdf,1,2026-12-07,2026-09-15,Access2Markets export,,COMPLETE,Yes
DOC-0001683,SHP-000272,,Commercial Invoice,SHP-000272_invoice_v1.pdf,1,2026-11-04,2026-11-04,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
