document_id,field_name,field_value_raw,page_number,extraction_confidence
DOC-0001627,quantity_total,2488,1,0.94
DOC-0001627,total_value,62349.28,3,0.79
DOC-0001627,currency,USD,3,0.84
DOC-0001627,incoterm,CIP,2,0.8
DOC-0001627,origin_country,India,1,0.9
DOC-0001627,hs_code,61091000,1,0.89
DOC-0001628,quantity_total,2488,1,0.77
DOC-0001628,package_count,20,1,0.97
DOC-0001628,gross_weight_kg,554.14,2,0.8
DOC-0001628,volume_cbm,4.082,1,0.94
DOC-0001628,marks_and_numbers,MARK-0262,2,0.92
DOC-0001629,supplier_id,SUP-0016,2,0.97
DOC-0001629,material_code,MAT-9576,2,0.82
DOC-0001629,sku_reference,EU-APP-0077,1,0.88
DOC-0001629,fibre_composition,100% cotton,3,0.89
DOC-0001629,signature_present,Yes,1,0.82
DOC-0001629,valid_until,2027-03-03,2,0.77
DOC-0001630,product_description,Adult unisex t-shirt - Pink,1,0.87
DOC-0001630,proposed_code,61091000,3,0.86
DOC-0001630,basis,"construction, fibre composition and garment type",3,0.78
DOC-0001630,decision_type,Buyer-provided,2,0.97
DOC-0001631,invoice_number,INV-000263,2,0.85
DOC-0001631,seller_name,Sunrise Clothing Co,3,0.98
DOC-0001631,buyer_name,Urban Stores SAS,1,0.93
DOC-0001631,quantity_total,3052,3,0.8
DOC-0001631,total_value,72454.48,1,0.83
DOC-0001631,currency,USD,1,0.91
DOC-0001631,incoterm,CIF,3,0.94
DOC-0001631,origin_country,India,2,0.89
DOC-0001631,hs_code,620462,2,0.86
DOC-0001632,quantity_total,3052,3,0.94
DOC-0001632,package_count,64,2,0.94
DOC-0001632,gross_weight_kg,1776.23,2,0.88
DOC-0001632,volume_cbm,9.217,3,0.91
DOC-0001632,marks_and_numbers,MARK-0263,1,0.9
DOC-0001633,fibre_text,100% cotton,3,0.97
DOC-0001633,language_code,nl,2,0.98
DOC-0001633,animal_origin_statement,,1,0.82
DOC-0001633,manufacturer_name,Triveni Textiles Ltd,3,0.8
DOC-0001633,product_identifier,,2,0.88
DOC-0001633,care_text,See symbols,3,0.97
DOC-0001634,supplier_id,SUP-0003,2,0.86
DOC-0001634,material_code,MAT-4280,3,0.89
DOC-0001634,sku_reference,EU-APP-0039,3,0.85
DOC-0001634,fibre_composition,100% cotton,1,0.79
DOC-0001634,signature_present,Yes,1,0.82
DOC-0001634,valid_until,2026-08-23,1,0.81
DOC-0001635,product_description,Adult women woven trousers - Navy,1,0.94
DOC-0001635,proposed_code,620462,2,0.9
DOC-0001635,basis,"construction, fibre composition and garment type",1,0.86
DOC-0001635,decision_type,Reviewed,3,0.78
DOC-0001636,origin,India,1,0.98
DOC-0001636,destination,Netherlands,2,0.83
DOC-0001636,product_code,620462,1,0.94
DOC-0001636,query_date,2026-05-30,1,0.8
DOC-0001636,result_summary,Tariff and measures displayed in attached export,2,0.9
DOC-0001637,invoice_number,INV-000264,3,0.86
DOC-0001637,seller_name,Everest Apparel Exports Pvt Ltd,1,0.92
DOC-0001637,buyer_name,Nord Textiles BV,2,0.81
DOC-0001637,quantity_total,6849,1,0.94
DOC-0001637,total_value,68021.91,1,0.79
DOC-0001637,currency,USD,3,0.95
DOC-0001637,incoterm,CIP,2,0.97
DOC-0001637,origin_country,India,2,0.93
DOC-0001637,hs_code,610910,1,0.8
DOC-0001638,quantity_total,6879,2,0.97
DOC-0001638,package_count,117,2,0.84
DOC-0001638,gross_weight_kg,3247.28,3,0.81
DOC-0001638,volume_cbm,18.499,2,0.8
DOC-0001638,marks_and_numbers,MARK-0264,1,0.93
DOC-0001639,document_number,AWB-448485,1,0.91
DOC-0001639,shipper,Everest Apparel Exports Pvt Ltd,1,0.77
DOC-0001639,consignee,Nord Textiles BV,1,0.97
DOC-0001639,destination_port,Hamburg,1,0.98
DOC-0001639,package_count,117,3,0.99
DOC-0001639,gross_weight_kg,3247.28,1,0.98
DOC-0001640,fibre_text,95% cotton / 5% elastane,2,0.89
DOC-0001640,language_code,de,2,0.85
DOC-0001640,animal_origin_statement,,1,0.9
DOC-0001640,manufacturer_name,Sunrise Clothing Co,1,0.92
DOC-0001640,product_identifier,EU-APP-0046,1,0.8
DOC-0001640,care_text,,2,0.98
DOC-0001641,supplier_id,SUP-0009,3,0.81
DOC-0001641,material_code,MAT-7441,1,0.9
DOC-0001641,sku_reference,EU-APP-0046,3,0.82
DOC-0001641,fibre_composition,95% cotton / 5% elastane,2,0.9
DOC-0001641,signature_present,Yes,2,0.89
DOC-0001641,valid_until,2027-07-05,1,0.77
DOC-0001642,origin,India,3,0.92
DOC-0001642,destination,DE,1,0.92
DOC-0001642,product_code,610910,2,0.86
DOC-0001642,query_date,2026-06-18,2,0.77
DOC-0001642,result_summary,Tariff and measures displayed in attached export,3,0.77
DOC-0001643,supplier_id,SUP-0025,1,0.92
DOC-0001643,material_code,MAT-9812,2,0.86
DOC-0001643,sku_reference,,2,0.95
DOC-0001643,fibre_composition,100% polyester,2,0.91
DOC-0001643,signature_present,Yes,2,0.81
DOC-0001643,valid_until,2027-06-11,3,0.95
DOC-0001644,product_description,Adult unisex knitted hoodie - Beige,3,0.87
DOC-0001644,proposed_code,611020,1,0.89
DOC-0001644,basis,"construction, fibre composition and garment type",3,0.88
DOC-0001644,decision_type,Buyer-provided,2,0.86
DOC-0001645,origin,India,2,0.94
DOC-0001645,destination,DE,2,0.98
DOC-0001645,product_code,611020,3,0.78
DOC-0001645,query_date,2026-04-25,1,0.81
DOC-0001645,result_summary,Tariff and measures displayed in attached export,3,0.77
DOC-0001646,invoice_number,INV-000265,3,0.81
DOC-0001646,seller_name,BlueRiver Fashions Pvt Ltd,3,0.81
DOC-0001646,buyer_name,Harbor Stores BV,3,0.9
DOC-0001646,quantity_total,4234,1,0.82
DOC-0001646,total_value,106527.44,2,0.91
DOC-0001646,currency,USD,2,0.77
DOC-0001646,incoterm,DAP,3,0.92
DOC-0001646,origin_country,India,3,0.96
DOC-0001646,hs_code,610443,1,0.86
DOC-0001647,quantity_total,4234,2,0.89
DOC-0001647,package_count,83,1,0.94
DOC-0001647,gross_weight_kg,2314.2,1,0.84
DOC-0001647,volume_cbm,12.082,1,0.94
DOC-0001647,marks_and_numbers,MARK-0265,2,0.92
DOC-0001648,supplier_id,SUP-0001,3,0.85
DOC-0001648,material_code,MAT-4504,3,0.93
DOC-0001648,sku_reference,,2,0.9
DOC-0001648,fibre_composition,100% cotton,2,0.78
DOC-0001648,signature_present,Yes,2,0.96
DOC-0001648,valid_until,,3,0.99
DOC-0001649,invoice_number,INV-000266,3,0.77
DOC-0001649,seller_name,Sunrise Clothing Co,1,0.99
DOC-0001649,buyer_name,Riviera Imports SRL,1,0.89
DOC-0001649,quantity_total,943,2,0.83
DOC-0001649,total_value,4111.48,1,0.81
DOC-0001649,currency,USD,1,0.92
DOC-0001649,incoterm,DAP,1,0.94
DOC-0001649,origin_country,India,1,0.77
DOC-0001649,hs_code,61044300,1,0.8
DOC-0001650,quantity_total,943,3,0.86
DOC-0001650,package_count,17,1,0.86
DOC-0001650,gross_weight_kg,455.98,3,0.77
DOC-0001650,volume_cbm,2.944,2,0.86
DOC-0001650,marks_and_numbers,MARK-0266,3,0.84
DOC-0001651,supplier_id,SUP-0002,1,0.91
DOC-0001651,material_code,MAT-4939,2,0.82
DOC-0001651,sku_reference,EU-APP-0069,1,0.88
DOC-0001651,fibre_composition,60% cotton / 40% polyester,1,0.94
DOC-0001651,signature_present,Yes,3,0.84
DOC-0001651,valid_until,,3,0.98
DOC-0001652,origin,India,2,0.79
DOC-0001652,destination,España,2,0.81
DOC-0001652,product_code,61044300,3,0.94
DOC-0001652,query_date,2026-05-02,2,0.96
DOC-0001652,result_summary,Tariff and measures displayed in attached export,2,0.79
DOC-0001653,quantity_total,5078,3,0.85
DOC-0001653,package_count,167,1,0.92
DOC-0001653,gross_weight_kg,4641.46,1,0.92
DOC-0001653,volume_cbm,33.749,3,0.79
DOC-0001653,marks_and_numbers,MARK-0267,1,0.91
DOC-0001654,document_number,AWB-746998,1,0.85
DOC-0001654,shipper,Aarav Fashion Exports,2,0.8
DOC-0001654,consignee,Riviera Fashion BV,2,0.91
DOC-0001654,destination_port,Barcelona,2,0.8
DOC-0001654,package_count,167,3,0.84
DOC-0001654,gross_weight_kg,4641.46,2,0.98
DOC-0001655,supplier_id,SUP-0012,3,0.9
DOC-0001655,material_code,MAT-6486,2,0.99
DOC-0001655,sku_reference,,1,0.89
DOC-0001655,fibre_composition,60% cotton / 40% polyester,2,0.88
DOC-0001655,signature_present,Yes,2,0.96
DOC-0001655,valid_until,,1,0.91
DOC-0001656,product_description,Adult unisex knitted hoodie - Black,3,0.99
DOC-0001656,proposed_code,611020,2,0.96
DOC-0001656,basis,"construction, fibre composition and garment type",1,0.87
DOC-0001656,decision_type,Reviewed,2,0.96
DOC-0001657,origin,India,3,0.89
DOC-0001657,destination,ES,2,0.93
DOC-0001657,product_code,611020,1,0.82
DOC-0001657,query_date,2026-06-11,2,0.77
DOC-0001657,result_summary,Tariff and measures displayed in attached export,3,0.76
DOC-0001658,supplier_id,SUP-0006,1,0.99
DOC-0001658,material_code,MAT-4757,2,0.84
DOC-0001658,sku_reference,EU-APP-0048,3,0.97
DOC-0001658,fibre_composition,70% viscose / 30% linen,2,0.87
DOC-0001658,signature_present,Yes,2,0.9
DOC-0001658,valid_until,2026-11-28,3,0.83
DOC-0001659,product_description,Adult men woven jacket - Grey,1,0.79
DOC-0001659,proposed_code,620193,1,0.97
DOC-0001659,basis,"construction, fibre composition and garment type",3,0.96
DOC-0001659,decision_type,Reviewed,1,0.89
DOC-0001660,origin,India,1,0.97
DOC-0001660,destination,España,1,0.89
DOC-0001660,product_code,620193,1,0.99
DOC-0001660,query_date,2026-07-13,3,0.83
DOC-0001660,result_summary,Tariff and measures displayed in attached export,3,0.94
DOC-0001661,invoice_number,INV-000268,2,0.94
DOC-0001661,seller_name,Everest Apparel Exports Pvt Ltd,1,0.87
DOC-0001661,buyer_name,Moda Textiles SAS,2,0.82
DOC-0001661,quantity_total,3814,3,0.98
DOC-0001661,total_value,22388.18,2,0.83
DOC-0001661,currency,USD,2,0.83
DOC-0001661,incoterm,DAP,2,0.85
DOC-0001661,origin_country,India,1,0.93
DOC-0001661,hs_code,610443,1,0.87
DOC-0001662,quantity_total,3814,2,0.83
DOC-0001662,package_count,79,1,0.77
DOC-0001662,gross_weight_kg,2198.43,2,0.94
DOC-0001662,volume_cbm,13.688,1,0.9
DOC-0001662,marks_and_numbers,MARK-0268,2,0.8
DOC-0001663,supplier_id,SUP-0002,2,0.9
DOC-0001663,material_code,MAT-6203,1,0.98
DOC-0001663,sku_reference,EU-APP-0032,2,0.9
DOC-0001663,fibre_composition,95% cotton / 5% elastane,1,0.94
DOC-0001663,signature_present,Yes,1,0.83
DOC-0001663,valid_until,2026-11-30,3,0.87
DOC-0001664,product_description,Adult women knitted dress - White,3,0.95
DOC-0001664,proposed_code,610443,3,0.83
DOC-0001664,basis,"construction, fibre composition and garment type",2,0.9
DOC-0001664,decision_type,Reviewed,1,0.96
DOC-0001665,invoice_number,INV-000269,3,0.85
DOC-0001665,seller_name,Everest Apparel Exports Pvt Ltd,2,0.9
DOC-0001665,buyer_name,Moda Fashion SAS,1,0.97
DOC-0001665,quantity_total,758,3,0.97
DOC-0001665,total_value,13825.92,3,0.86
DOC-0001665,currency,USD,1,0.95
DOC-0001665,incoterm,CIF,1,0.87
DOC-0001665,origin_country,India,2,0.83
DOC-0001665,hs_code,620630,2,0.91
DOC-0001666,quantity_total,758,1,0.84
DOC-0001666,package_count,9,3,0.97
DOC-0001666,gross_weight_kg,226.37,3,0.82
DOC-0001666,volume_cbm,1.746,2,0.83
DOC-0001666,marks_and_numbers,MARK-0269,1,0.96
DOC-0001667,supplier_id,SUP-0020,3,0.87
DOC-0001667,material_code,MAT-8632,2,0.79
DOC-0001667,sku_reference,EU-APP-0079,3,0.99
DOC-0001667,fibre_composition,70% viscose / 30% linen,1,0.85
DOC-0001667,signature_present,Yes,1,0.88
DOC-0001667,valid_until,,1,0.76
DOC-0001668,invoice_number,INV-000270,3,0.83
DOC-0001668,seller_name,Indus Cottonwear Pvt Ltd,3,0.77
DOC-0001668,buyer_name,Moda Imports SAS,2,0.85
DOC-0001668,quantity_total,2568,3,0.89
DOC-0001668,total_value,11504.64,3,0.78
DOC-0001668,currency,USD,3,0.9
DOC-0001668,incoterm,FOB,3,0.95
DOC-0001668,origin_country,India,3,0.96
DOC-0001668,hs_code,611020,3,0.82
DOC-0001669,quantity_total,2568,1,0.77
DOC-0001669,package_count,79,3,0.97
DOC-0001669,gross_weight_kg,2187.18,1,0.93
DOC-0001669,volume_cbm,10.007,1,0.97
DOC-0001669,marks_and_numbers,MARK-0270,2,0.77
DOC-0001670,document_number,AWB-260174,3,0.8
DOC-0001670,shipper,Indus Cottonwear Pvt Ltd,2,0.78
DOC-0001670,consignee,Moda Imports SAS,2,0.83
DOC-0001670,destination_port,Genoa,2,0.92
DOC-0001670,package_count,79,2,0.76
DOC-0001670,gross_weight_kg,2187.18,2,0.88
DOC-0001671,fibre_text,60% cotton / 40% polyester,1,0.94
DOC-0001671,language_code,it,3,0.8
DOC-0001671,animal_origin_statement,,1,0.76
DOC-0001671,manufacturer_name,Aarav Fashion Exports,3,0.91
DOC-0001671,product_identifier,EU-APP-0057,1,0.9
DOC-0001671,care_text,,2,0.8
DOC-0001672,supplier_id,SUP-0002,1,0.83
DOC-0001672,material_code,MAT-3894,3,0.95
DOC-0001672,sku_reference,,1,0.97
DOC-0001672,fibre_composition,95% cotton / 5% elastane,2,0.84
DOC-0001672,signature_present,Yes,2,0.79
DOC-0001672,valid_until,2027-07-08,3,0.98
DOC-0001673,product_description,Adult unisex knitted hoodie - Pink,1,0.85
DOC-0001673,proposed_code,611020,3,0.97
DOC-0001673,basis,"construction, fibre composition and garment type",3,0.82
DOC-0001673,decision_type,Proposed,1,0.79
DOC-0001674,origin,India,2,0.99
DOC-0001674,destination,IT,2,0.89
DOC-0001674,product_code,611020,2,0.84
DOC-0001674,query_date,2026-08-29,3,0.77
DOC-0001674,result_summary,Tariff and measures displayed in attached export,2,0.97
DOC-0001675,invoice_number,INV-000271,1,0.96
DOC-0001675,seller_name,Saffron Apparel Works,2,0.93
DOC-0001675,buyer_name,Urban Retail SRL,3,0.8
DOC-0001675,quantity_total,4975,1,0.86
DOC-0001675,total_value,96880.39,2,0.89
DOC-0001675,currency,USD,3,0.82
DOC-0001675,incoterm,CIP,2,0.99
DOC-0001675,origin_country,India,2,0.78
DOC-0001675,hs_code,620462,1,0.78
DOC-0001676,quantity_total,5035,1,0.87
DOC-0001676,package_count,103,1,0.93
DOC-0001676,gross_weight_kg,2869.92,3,0.91
DOC-0001676,volume_cbm,19.395,1,0.85
DOC-0001676,marks_and_numbers,MARK-0271,3,0.89
DOC-0001677,supplier_id,SUP-0012,1,0.83
DOC-0001677,material_code,MAT-6486,2,0.92
DOC-0001677,sku_reference,,3,0.86
DOC-0001677,fibre_composition,60% cotton / 40% polyester,1,0.9
DOC-0001677,signature_present,Yes,1,0.77
DOC-0001677,valid_until,,3,0.79
DOC-0001678,product_description,Adult women woven trousers - White,2,0.84
DOC-0001678,proposed_code,620462,2,0.87
DOC-0001678,basis,"construction, fibre composition and garment type",2,0.81
DOC-0001678,decision_type,Buyer-provided,2,0.82
DOC-0001679,origin,India,3,0.79
DOC-0001679,destination,ES,1,0.94
DOC-0001679,product_code,620462,3,0.81
DOC-0001679,query_date,2026-09-19,3,0.84
DOC-0001679,result_summary,Tariff and measures displayed in attached export,3,0.76
DOC-0001680,supplier_id,SUP-0023,3,0.85
DOC-0001680,material_code,MAT-5904,1,0.87
DOC-0001680,sku_reference,EU-APP-0015,2,0.94
DOC-0001680,fibre_composition,100% cotton,2,0.9
DOC-0001680,signature_present,Yes,3,0.77
DOC-0001680,valid_until,2027-09-28,1,0.94
DOC-0001681,product_description,Adult women knitted dress - Beige,3,0.95
DOC-0001681,proposed_code,610443,1,0.95
DOC-0001681,basis,"construction, fibre composition and garment type",3,0.98
DOC-0001681,decision_type,Proposed,3,0.98
DOC-0001682,origin,India,1,0.76
DOC-0001682,destination,ES,3,0.83
DOC-0001682,product_code,610443,3,0.84
DOC-0001682,query_date,2026-09-15,2,0.95
DOC-0001682,result_summary,Tariff and measures displayed in attached export,1,0.8
DOC-0001683,invoice_number,INV-000272,3,0.91
DOC-0001683,seller_name,BlueRiver Fashions Pvt Ltd,1,0.88
DOC-0001683,buyer_name,Harbor Textiles SAS,3,0.94
DOC-0001683,quantity_total,9932,1,0.93
DOC-0001683,total_value,206949.99,1,0.89
DOC-0001683,currency,USD,2,0.93
DOC-0001683,incoterm,CIF,1,0.86
DOC-0001683,origin_country,India,3,0.93
DOC-0001683,hs_code,610910,1,0.81
DOC-0001684,quantity_total,9952,1,0.81
DOC-0001684,package_count,108,1,0.85
DOC-0001684,gross_weight_kg,2971.04,2,0.83
DOC-0001684,volume_cbm,16.51,2,0.91
DOC-0001684,marks_and_numbers,MARK-0272,3,0.83
DOC-0001685,fibre_text,70% viscose / 30% linen,3,0.85
DOC-0001685,language_code,nl,3,0.84
DOC-0001685,animal_origin_statement,,3,0.82
DOC-0001685,manufacturer_name,Royal Knitwear Exports,1,0.79
DOC-0001685,product_identifier,EU-APP-0052,2,0.85
DOC-0001685,care_text,Wash at 30C,3,0.92
DOC-0001686,supplier_id,SUP-0006,1,0.95
DOC-0001686,material_code,MAT-6308,2,0.76
DOC-0001686,sku_reference,EU-APP-0052,1,0.88
DOC-0001686,fibre_composition,70% viscose / 30% linen,3,0.97
DOC-0001686,signature_present,Yes,2,0.8
DOC-0001686,valid_until,,3,0.8
DOC-0001687,product_description,Adult unisex knitted t-shirt - Black,2,0.78
DOC-0001687,proposed_code,610910,2,0.78
DOC-0001687,basis,"construction, fibre composition and garment type",3,0.89
DOC-0001687,decision_type,Proposed,1,0.81
DOC-0001688,origin,India,1,0.88
DOC-0001688,destination,The Netherlands,3,0.78
DOC-0001688,product_code,610910,3,0.88
DOC-0001688,query_date,2026-10-20,3,0.82
DOC-0001688,result_summary,Tariff and measures displayed in attached export,2,0.91
DOC-0001689,supplier_id,SUP-0018,1,0.92
DOC-0001689,material_code,MAT-3073,2,0.98
DOC-0001689,sku_reference,,1,0.85
DOC-0001689,fibre_composition,100% cotton,3,0.76
DOC-0001689,signature_present,Yes,2,0.81
DOC-0001689,valid_until,2026-11-28,3,0.81
DOC-0001690,product_description,Adult unisex knitted t-shirt - Black,2,0.81
DOC-0001690,proposed_code,610910,2,0.89
DOC-0001690,basis,"construction, fibre composition and garment type",1,0.94
DOC-0001690,decision_type,Buyer-provided,2,0.87
DOC-0001691,origin,India,3,0.81
DOC-0001691,destination,NL,1,0.85
DOC-0001691,product_code,610910,1,0.84
DOC-0001691,query_date,2026-10-19,3,0.95
DOC-0001691,result_summary,Tariff and measures displayed in attached export,3,0.87
DOC-0001692,supplier_id,SUP-0001,1,0.84
DOC-0001692,material_code,MAT-7696,3,0.95
DOC-0001692,sku_reference,EU-APP-0073,1,0.79
DOC-0001692,fibre_composition,95% cotton / 5% elastane,3,0.77
DOC-0001692,signature_present,Yes,2,0.95
DOC-0001692,valid_until,2027-11-07,1,0.85
DOC-0001693,product_description,Child unisex knitted sweatshirt - Beige,3,0.8
DOC-0001693,proposed_code,611020,3,0.79
DOC-0001693,basis,"construction, fibre composition and garment type",1,0.85
DOC-0001693,decision_type,Proposed,3,0.79
DOC-0001694,origin,India,1,0.79
DOC-0001694,destination,The Netherlands,1,0.94
DOC-0001694,product_code,611020,3,0.77
DOC-0001694,query_date,2026-10-03,1,0.91
DOC-0001694,result_summary,Tariff and measures displayed in attached export,3,0.87
DOC-0001695,invoice_number,INV-000273,1,0.78
DOC-0001695,seller_name,Everest Apparel Exports Pvt Ltd,2,0.85
DOC-0001695,buyer_name,Nord Stores SRL,3,0.88
DOC-0001695,quantity_total,3648,2,0.93
DOC-0001695,total_value,24222.72,2,0.95
DOC-0001695,currency,USD,2,0.85
DOC-0001695,incoterm,FOB,2,0.94
DOC-0001695,origin_country,India,1,0.84
DOC-0001695,hs_code,610443,3,0.93
DOC-0001696,quantity_total,3648,1,0.97
DOC-0001696,package_count,66,1,0.79
DOC-0001696,gross_weight_kg,1845.99,3,0.85
DOC-0001696,volume_cbm,9.228,1,0.86
DOC-0001696,marks_and_numbers,MARK-0273,2,0.79
DOC-0001697,supplier_id,SUP-0002,2,0.77
DOC-0001697,material_code,MAT-4939,1,0.84
DOC-0001697,sku_reference,EU-APP-0069,1,0.79
DOC-0001697,fibre_composition,60% cotton / 40% polyester,3,0.79
DOC-0001697,signature_present,Yes,2,0.98
DOC-0001697,valid_until,,2,0.86
DOC-0001698,product_description,Adult women knitted dress - Beige,2,0.89
DOC-0001698,proposed_code,610443,2,0.97
DOC-0001698,basis,"construction, fibre composition and garment type",3,0.86
DOC-0001698,decision_type,Proposed,1,0.84
DOC-0001699,quantity_total,964,2,0.78
DOC-0001699,package_count,12,1,0.93
DOC-0001699,gross_weight_kg,324.12,1,0.91
DOC-0001699,volume_cbm,1.921,3,0.86
DOC-0001699,marks_and_numbers,MARK-0274,2,0.77
DOC-0001700,document_number,AWB-982468,1,0.77
DOC-0001700,shipper,Triveni Textiles Ltd,3,0.92
DOC-0001700,consignee,Moda Imports BV,2,0.87
DOC-0001700,destination_port,Genoa,1,0.79
DOC-0001700,package_count,12,2,0.89
DOC-0001700,gross_weight_kg,324.12,3,0.79
DOC-0001701,supplier_id,SUP-0014,1,0.83
DOC-0001701,material_code,MAT-8125,3,0.92
DOC-0001701,sku_reference,,3,0.85
DOC-0001701,fibre_composition,100% cotton,1,0.78
DOC-0001701,signature_present,Yes,1,0.96
DOC-0001701,valid_until,,1,0.93
DOC-0001702,product_description,Adult men woven shirt - Red,2,0.9
DOC-0001702,proposed_code,620520,3,0.85
DOC-0001702,basis,"construction, fibre composition and garment type",1,0.86
DOC-0001702,decision_type,Proposed,3,0.89
DOC-0001703,origin,India,1,0.87
DOC-0001703,destination,Italy,1,0.9
DOC-0001703,product_code,620520,1,0.97
DOC-0001703,query_date,2026-05-13,1,0.88
DOC-0001703,result_summary,Tariff and measures displayed in attached export,2,0.79
DOC-0001704,invoice_number,INV-000275,3,0.88
DOC-0001704,seller_name,Lotus Garments LLP,2,0.82
DOC-0001704,buyer_name,Moda Imports BV,2,0.97
DOC-0001704,quantity_total,2672,3,0.93
DOC-0001704,total_value,35803.6,3,0.97
DOC-0001704,currency,USD,3,0.8
DOC-0001704,incoterm,FOB,3,0.91
DOC-0001704,origin_country,India,2,0.85
DOC-0001704,hs_code,620630,1,0.9
DOC-0001705,quantity_total,2692,1,0.97
DOC-0001705,package_count,29,1,0.86
DOC-0001705,gross_weight_kg,794.96,3,0.94
DOC-0001705,volume_cbm,4.084,3,0.95
DOC-0001705,marks_and_numbers,MARK-0275,3,0.9
DOC-0001706,supplier_id,SUP-0017,2,0.81
DOC-0001706,material_code,MAT-4076,1,0.92
DOC-0001706,sku_reference,EU-APP-0045,1,0.97
DOC-0001706,fibre_composition,100% polyester,3,0.85
DOC-0001706,signature_present,Yes,3,0.84
DOC-0001706,valid_until,,3,0.96
DOC-0001707,product_description,Adult women woven blouse - Navy,2,0.96
DOC-0001707,proposed_code,620630,3,0.93
DOC-0001707,basis,"construction, fibre composition and garment type",2,0.79
